"User","Tweet","Link to tweet"
"@Fay Tuncay"," @aDissentient: ""So far the world has seen warming of about 1C. That is going to continue and the best guess is that the world could be 4…","https://twitter.com/faykellytuncay/status/1228987319337803779"
"@Noel Murphy"," @newscientist: Weather by Jenny Offill: How to cope with climate anxiety in a crisis https://t.co/CJyLvkI0YY https://t.co/oRM0PX8pCu","https://twitter.com/MrGatsby/status/1228987312039768064"
"@Peter Guhl (@bones0@chaos.social)"," @newscientist: Weather by Jenny Offill: How to cope with climate anxiety in a crisis https://t.co/CJyLvkI0YY https://t.co/oRM0PX8pCu","https://twitter.com/chabis_ch/status/1228987311599300608"
"@Dr.Arfana Mallah","Just done with excellent session about climate change and its impact on women . All panelist spoke wonderfully well ,ladies are doing great job , writing continuously about it .  Weldone Lahooti Melo team  @zofeen28  @SaifSamejo https://t.co/6JaJf57oZe","https://twitter.com/Arfanamallah/status/1228987310462636032"
"@🇦🇺 Canberroo 🇦🇺","@SharriMarkson @JasonFalinskiMP So they want to sign a death warrant for the Liberal Party?  Real clever.. Time to end this #Climate bullshit once and for all. It's caused nothing but political in-fighting & policy constipation for a decade. End the blood-sucking #scam #ClimateCabal","https://twitter.com/Canberroo/status/1228987303353126914"
"@Kelly Riedell"," @laurenepowell: The hottest January on record. Antarctica feeling like Boca Raton. Australia burning. Leadership means recognizing reali…","https://twitter.com/kelly_riedell/status/1228987300224389120"
"@Harj Cheema"," @TheTasteOfALiar: Why not spend that money to fight climate change what the hell","https://twitter.com/Harj_Cheema/status/1228987299653918720"
"@💧Rodd Clarkson","@Matt_KeanMP @D_Melissa2 @FinancialReview It's a sweet thought and all, but the sad reality for you and the public is that there's no climate future with the Liberals in power.  The #LNP simply can't bring themselves to do it.  Addressing the #ClimateEmergency and #ClimateChange is to hard for your party.","https://twitter.com/mrmintslice/status/1228987287607709701"
"@Martin Baker","Hawaiian residents will suffer greatly from new 'climate saving' carbon taxes https://t.co/pMaIr4YdGZ via @WattsUpWithThat","https://twitter.com/mrbmartinbaker/status/1228987279194173440"
"@Stephen pike"," @donelson52: My generation has ordained a hell on Earth for our children and grandchildren. Vast swathes of the planet will simply be UN…","https://twitter.com/Spike9151/status/1228987277914718208"
"@Luke Courtois","'Climate change threatens heavy pillars of Australian identity: a life lived outdoors, an international role where the country “punches above its weight,” and an emphasis on egalitarianism' The End of Australia as We Know It https://t.co/dgkmNx4JPU","https://twitter.com/luke_courtois/status/1228987274857263105"
"@Leonardo Mascioli"," @MikeHudema: #ClimateChange is stealing our future.  Denial is deadly. It's time to #ActOnClimate.  #climate #energy #cdnpoli #GreenNewD…","https://twitter.com/moxmocis/status/1228987273951182854"
"@Jennifer","@Cyc1eguy @cardiffcouncil @HaileyPkCardiff @AnnaMcMorrin @JulieMorganLAB @DilwarAliLAB @Llandaff_North_ Nice attitude? They’ll be qualified to assess what action needs to be taken when the water recedes. Having spoken to the manager of the team he said the more information they can collate helps them plan for the future, climate change means this will be happening more often","https://twitter.com/jenb_davies/status/1228987271682183168"
"@Andreas Steinmetz"," @ChicadelDosel: #GIDS auf der #MSC2020 - Adapting to Climate Change: a new role for the military? Hochkarätige Gäste auf der GIDS-Verans…","https://twitter.com/AndreasSteinme4/status/1228987264405049344"
"@Anjanette J. 🏳️‍🌈 🌹✌👊🏿👊🏾👊🏽👊🏼♀️♂️🏳️‍⚧️","@colleen37079094 I love @BernieSanders ideals ans platforms and he is my nominee 100%. But can we stand another 4 years of him? I don't want Bloomberg, but I will vote for him to get Trump out. If for nothing else someone who doesn't actively deny climate change.","https://twitter.com/Harris_Anjan/status/1228987264241455104"
"@Another Space Nut","@elonmusk What is the expected date for UK jobs? I have a passion for climate change and the work you do to progress human evolution","https://twitter.com/AnotherSpaceNut/status/1228987259761954818"
"@Colin Jeffrey","17 views not one share or comment we had bad weather again last night Climate change? I know Jessie wants to see to our high streets and get a  better transport system put together with green energy at moment we have a Mayor who’s plans are up in the AIR https://t.co/fL9hmflo0B","https://twitter.com/colinjeffrey1/status/1228987257849307136"
"@KSD"," @TomthunkitsMind: INDEED: ‘Our house is still on fire. Your inaction is fueling the flames by the hour.’ — Listen to Greta Thunberg slam…","https://twitter.com/KSD371/status/1228987252044435457"
"@Fizzy   S  n  a  k  e"," @Lucaswoodland: Large chunks of Britain are flooded, only a month after large chunks of Australia burned to the ground. If you are in de…","https://twitter.com/frendsthatrreal/status/1228987250987405314"
"@🐨🐨🦘🦘Robyn Bonser🔥🔥🔥"," @kimbakit: Greens party preferences Liberals, climate deniers, anti-vaxxers, alt-right & tough-on-crime coal billionaire Clive Palmer co…","https://twitter.com/Bloss55/status/1228987247875084289"
"@digital transformation"," @Mabeytweet: More discussion needed on the geopolitics of climate transitions but focusing on clean energy geopolitics is too narrow. Ge…","https://twitter.com/digitaltransf11/status/1228987244020666368"
"@Cllr Jon Burke"," @johnharris1969: At a time of climate emergency, widespread poverty, a housing crisis, ruined local & city government, an ever-ageing so…","https://twitter.com/jonburkeUK/status/1228987243915812864"
"@Helen Barratt","I just signed up to support the introduction of the Climate Change Bill into our Parliament. See details, add your name & contact your federal MP.. Complete the form to sign the petition. #Auspol #climate https://t.co/FbmIyvWprI #climateactnow #auspol","https://twitter.com/hellbrat/status/1228987238198833152"
"@Tahreem Skaf","@gavmorris @andrewprobyn @ItaButtrose @abcnews How many of your news staff will be reporting on this poll on #theirabc extensive platforms tomorrow ? Zero ?   Please explain why the majority of the populations views on climate action AREN'T represented at all ANYWHERE within your tax payer funded broadcaster ?  #outsiders","https://twitter.com/SkafTahreem/status/1228987234587557889"
"@Tyrone field/ commoner & proud of it.","@GretaThunberg  Don't know if your aware that Atlantis sunk to the bottom of sea due to climate change just thought i remind you about it 👍 https://t.co/8CkZuT4eor","https://twitter.com/Tyronefield2/status/1228987221400866817"
"@Chris Ferry"," @PaulEDawson: Asking how to pay for the impact of climate change implies that these costs are a matter of choice.  Global warming will i…","https://twitter.com/enorceht/status/1228987208209764352"
"@JC.tw"," @mrbenjaminlaw: G’day world.  It’s long been anticipated by Australia’s federal science research agency + meteorology bureau that “Austr…","https://twitter.com/taiwan_jc/status/1228987206728994818"
"@Lucas","Large chunks of Britain are flooded, only a month after large chunks of Australia burned to the ground. If you are in denial of climate change, you really have to wake up soon. We must change our ways before our children pay for it. Go vegan. Fuck off plastic. Wake up.","https://twitter.com/Lucaswoodland/status/1228987200630554625"
"@VonVictor Rosenchild HubBucket & ProsumerSoft CEO"," @sciencemagazine: ""The Triumph of Doubt"" examines how frequently, and easily, science has been manipulated to discredit expertise and ac…","https://twitter.com/Rosenchild/status/1228987192615297025"
"@Troy"," @latimeralder: This is the Met Office's Central England Temperature record.  It is the longest dataset of actual temperature readings in…","https://twitter.com/Expectivisms/status/1228987189746372608"
"@Barry Hodson"," @AnnieMLeonard: I woke up to a plastic water bottle someone tossed in my front yard, so thought it was a good time to revisit The Story…","https://twitter.com/BarryHodson/status/1228987187187851268"
"@FriendsOf14Falls"," @GreenpeaceUK: Wishing you a whaley great day this #WorldWhaleDay 🐋🐋🐋  Did you know whales are climate heroes? 🤔 WATCH and find out how:…","https://twitter.com/friendsof14fall/status/1228987186172878849"
"@camellia tighfield"," @boblister_poole: HS2 warning: Extinction Rebellion warns it will take action to stop £100bn project. Now That’s A XR Project Many Will…","https://twitter.com/CTighfield/status/1228987185438842880"
"@Sue Targett","The EU accused of an “indefensible” approach to human health and the climate crisis in spending tens of millions of euros each year on campaigns to reverse the decline in meat eating... https://t.co/3DXW5we6Op","https://twitter.com/triggernometry/status/1228987184012832769"
"@graeme deeth"," @QuentinDempster: “We are the champions ... of the world.” Fire Fight Australia concert on Seven. If only we were! We’ve lost 10 years o…","https://twitter.com/graeme62930974/status/1228987181424754689"
"@🐨🐨🦘🦘Robyn Bonser🔥🔥🔥"," @bugwannostra: The coalition won office in September 2013 they sacked climate scientists at the CSIRO & searched the globe for a Lomborg…","https://twitter.com/Bloss55/status/1228987174181167105"
"@Mark Norton"," @Gordicans: Climate criminal Michael McCormack says the opinions of ""workers who put on a high viz vest and work in a coal mine"" are mor…","https://twitter.com/mrn487/status/1228987161770201088"
"@Erifamonyo"," @KentPage: Air pollution is putting babies’ brains at risk, children’s lungs at risk, our climate at risk. Inaction is not an option.…","https://twitter.com/lord_eriko/status/1228987148868706305"
"@Gary Flood"," @Dean_Edney: Another Atlantic Storm this weekend, #StormDennis is set to hit the UK, Ireland and Iceland over the weekend. GFS 12z going…","https://twitter.com/garfage/status/1228987139376984064"
"@sara"," @TheTasteOfALiar: Why not spend that money to fight climate change what the hell","https://twitter.com/yeahsaddy/status/1228987139175649281"
"@Jerome E Felicien"," @Aspiration: Riddle: What's something that fights climate change, but can fit in the palm of your hand?","https://twitter.com/FelicienJerome/status/1228987135191109633"
"@Rosa Escudero"," @MikeHudema: This island in #Denmark is already 100% #renewable. It produces enough #solar and #wind power not only to provide for its o…","https://twitter.com/RosaEscudero20/status/1228987119873470464"
"@theactionsportstranslator"," @TetonGravity: Meet Lauren MacCallum. She isn’t a self-appointed climate activist, but rather someone who loves the mountains and speaks…","https://twitter.com/theactionsport1/status/1228987115066753024"
"@John Smith"," @zalisteggall: Climate change isn’t left or right. It is simply science. Advance Australia founded & supported  by ""storage king"" Sam Ke…","https://twitter.com/chacunpour5oi/status/1228987091184431105"
"@Silponah"," @niinisto: @CanEmbFinland @TPKanslia @savepondhockey Yesterday competing fiercly on ice @savepondhockey. Today together against climate…","https://twitter.com/StefanMikaelson/status/1228987091016724480"
"@amani"," @sunfloweraidil: imagine de-gazetting 97% of the land that is a critical for reducing flood risk, mitigating climate change through A LO…","https://twitter.com/nuramanisah/status/1228987079373156355"
